country,year,sex,age,suicides,population,suicides_p100k,country_year,HDI, gdp_year,gdp_per_capita,generation
Ecuador,2010,male,5-14 years,26,1536680,2,Ecuador2010,0.717,69555367000,5206,Generation Z
Ecuador,2010,female,5-14 years,18,1478558,1,Ecuador2010,0.717,69555367000,5206,Generation Z
El Salvador,2010,male,25-34 years,93,400088,23,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,male,55-74 years,45,294119,15,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,75+ years,11,73884,15,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,15-24 years,81,596366,14,El Salvador2010,0.653,18447922400,3318,Millenials
El Salvador,2010,male,35-54 years,73,560083,13,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,15-24 years,44,621228,7,El Salvador2010,0.653,18447922400,3318,Millenials
El Salvador,2010,female,25-34 years,19,486153,4,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,35-54 years,20,715456,3,El Salvador2010,0.653,18447922400,3318,Generation X
El Salvador,2010,female,75+ years,2,96291,2,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,female,5-14 years,7,658707,1,El Salvador2010,0.653,18447922400,3318,Generation Z
El Salvador,2010,female,55-74 years,3,372845,1,El Salvador2010,0.653,18447922400,3318,Silent
El Salvador,2010,male,5-14 years,1,685233,0,El Salvador2010,0.653,18447922400,3318,Generation Z
Estonia,2010,male,75+ years,18,28755,63,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,male,55-74 years,54,120465,45,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,male,35-54 years,61,179395,34,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,male,25-34 years,28,96230,29,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,male,15-24 years,20,91065,22,Estonia2010,0.838,19490936349,15540,Millenials
Estonia,2010,female,75+ years,12,75665,16,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,female,55-74 years,14,172395,8,Estonia2010,0.838,19490936349,15540,Silent
Estonia,2010,female,25-34 years,5,91330,5,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,female,35-54 years,9,187560,5,Estonia2010,0.838,19490936349,15540,Generation X
Estonia,2010,female,15-24 years,2,85755,2,Estonia2010,0.838,19490936349,15540,Millenials
Estonia,2010,female,5-14 years,0,61030,0,Estonia2010,0.838,19490936349,15540,Generation Z
Estonia,2010,male,5-14 years,0,64580,0,Estonia2010,0.838,19490936349,15540,Generation Z
Finland,2010,male,25-34 years,119,351262,34,Finland2010,0.878,2.478E+11,48939,Generation X
Finland,2010,male,75+ years,52,153947,34,Finland2010,0.878,2.478E+11,48939,Silent
Finland,2010,male,35-54 years,241,719196,34,Finland2010,0.878,2.478E+11,48939,Generation X
Finland,2010,male,55-74 years,200,616801,32,Finland2010,0.878,2.478E+11,48939,Silent
Finland,2010,male,15-24 years,105,336807,31,Finland2010,0.878,2.478E+11,48939,Millenials
Finland,2010,female,25-34 years,37,332711,11,Finland2010,0.878,2.478E+11,48939,Generation X
Finland,2010,female,35-54 years,77,701523,11,Finland2010,0.878,2.478E+11,48939,Generation X
Finland,2010,female,55-74 years,69,663064,10,Finland2010,0.878,2.478E+11,48939,Silent
Finland,2010,female,15-24 years,30,322681,9,Finland2010,0.878,2.478E+11,48939,Millenials
Finland,2010,female,75+ years,23,277369,8,Finland2010,0.878,2.478E+11,48939,Silent
Finland,2010,male,5-14 years,1,300513,0,Finland2010,0.878,2.478E+11,48939,Generation Z
Finland,2010,female,5-14 years,0,287620,0,Finland2010,0.878,2.478E+11,48939,Generation Z
France,2010,male,75+ years,1354,2081818,65,France2010,0.881,2.64261E+12,44747,Silent
France,2010,male,35-54 years,3118,8518205,37,France2010,0.881,2.64261E+12,44747,Generation X
France,2010,male,55-74 years,1956,6187723,32,France2010,0.881,2.64261E+12,44747,Silent
France,2010,male,25-34 years,805,3829316,21,France2010,0.881,2.64261E+12,44747,Generation X
France,2010,female,75+ years,464,3538923,13,France2010,0.881,2.64261E+12,44747,Silent
France,2010,female,55-74 years,889,6785286,13,France2010,0.881,2.64261E+12,44747,Silent
France,2010,female,35-54 years,1074,8736585,12,France2010,0.881,2.64261E+12,44747,Generation X
France,2010,male,15-24 years,385,3937209,10,France2010,0.881,2.64261E+12,44747,Millenials
France,2010,female,25-34 years,177,3906931,5,France2010,0.881,2.64261E+12,44747,Generation X
France,2010,female,15-24 years,117,3823806,3,France2010,0.881,2.64261E+12,44747,Millenials
France,2010,male,5-14 years,23,3947453,1,France2010,0.881,2.64261E+12,44747,Generation Z
France,2010,female,5-14 years,17,3763028,0,France2010,0.881,2.64261E+12,44747,Generation Z
Georgia,2010,male,55-74 years,32,350500,9,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,male,75+ years,7,96900,7,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,male,35-54 years,29,590800,5,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,25-34 years,16,337200,5,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,15-24 years,11,351600,3,Georgia2010,0.735,11638536834,2775,Millenials
Georgia,2010,female,75+ years,5,180900,3,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,female,55-74 years,6,465100,1,Georgia2010,0.735,11638536834,2775,Silent
Georgia,2010,female,35-54 years,5,660000,1,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,male,5-14 years,1,254800,0,Georgia2010,0.735,11638536834,2775,Generation Z
Georgia,2010,female,15-24 years,0,338800,0,Georgia2010,0.735,11638536834,2775,Millenials
Georgia,2010,female,25-34 years,0,338000,0,Georgia2010,0.735,11638536834,2775,Generation X
Georgia,2010,female,5-14 years,0,229200,0,Georgia2010,0.735,11638536834,2775,Generation Z
Germany,2010,male,75+ years,1277,2742959,47,Germany2010,0.906,3.41709E+12,43614,Silent
Germany,2010,male,55-74 years,2358,9350157,25,Germany2010,0.906,3.41709E+12,43614,Silent
Germany,2010,male,35-54 years,2605,12731842,20,Germany2010,0.906,3.41709E+12,43614,Generation X
Germany,2010,male,25-34 years,735,4940288,15,Germany2010,0.906,3.41709E+12,43614,Generation X
Germany,2010,female,75+ years,588,4669323,13,Germany2010,0.906,3.41709E+12,43614,Silent
Germany,2010,male,15-24 years,474,4702588,10,Germany2010,0.906,3.41709E+12,43614,Millenials
Germany,2010,female,55-74 years,851,10027136,8,Germany2010,0.906,3.41709E+12,43614,Silent
Germany,2010,female,35-54 years,805,12316695,7,Germany2010,0.906,3.41709E+12,43614,Generation X
Germany,2010,female,25-34 years,177,4807946,4,Germany2010,0.906,3.41709E+12,43614,Generation X
Germany,2010,female,15-24 years,132,4489057,3,Germany2010,0.906,3.41709E+12,43614,Millenials
Germany,2010,male,5-14 years,22,3883512,1,Germany2010,0.906,3.41709E+12,43614,Generation Z
Germany,2010,female,5-14 years,6,3687564,0,Germany2010,0.906,3.41709E+12,43614,Generation Z
Greece,2010,male,75+ years,55,453020,12,Greece2010,0.867,2.99362E+11,27886,Silent
Greece,2010,male,35-54 years,128,1685691,8,Greece2010,0.867,2.99362E+11,27886,Generation X
Greece,2010,male,55-74 years,85,1164937,7,Greece2010,0.867,2.99362E+11,27886,Silent
Greece,2010,male,25-34 years,53,845373,6,Greece2010,0.867,2.99362E+11,27886,Generation X
Greece,2010,male,15-24 years,15,612178,2,Greece2010,0.867,2.99362E+11,27886,Millenials
Greece,2010,female,75+ years,6,599568,1,Greece2010,0.867,2.99362E+11,27886,Silent
Greece,2010,female,35-54 years,14,1661514,1,Greece2010,0.867,2.99362E+11,27886,Generation X
Greece,2010,female,55-74 years,11,1311605,1,Greece2010,0.867,2.99362E+11,27886,Silent
Greece,2010,female,25-34 years,6,777901,1,Greece2010,0.867,2.99362E+11,27886,Generation X
Greece,2010,female,15-24 years,4,570284,1,Greece2010,0.867,2.99362E+11,27886,Millenials
Greece,2010,female,5-14 years,0,510970,0,Greece2010,0.867,2.99362E+11,27886,Generation Z
Greece,2010,male,5-14 years,0,542343,0,Greece2010,0.867,2.99362E+11,27886,Generation Z
Grenada,2010,female,15-24 years,0,11637,0,Grenada2010,0.737,771015889,8118,Millenials
Grenada,2010,female,25-34 years,0,8598,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,female,35-54 years,0,10509,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,female,5-14 years,0,9347,0,Grenada2010,0.737,771015889,8118,Generation Z
Grenada,2010,female,55-74 years,0,5381,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,female,75+ years,0,2179,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,male,15-24 years,0,11871,0,Grenada2010,0.737,771015889,8118,Millenials
Grenada,2010,male,25-34 years,0,9006,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,male,35-54 years,0,10726,0,Grenada2010,0.737,771015889,8118,Generation X
Grenada,2010,male,5-14 years,0,9754,0,Grenada2010,0.737,771015889,8118,Generation Z
Grenada,2010,male,55-74 years,0,4715,0,Grenada2010,0.737,771015889,8118,Silent
Grenada,2010,male,75+ years,0,1257,0,Grenada2010,0.737,771015889,8118,Silent
Guatemala,2010,male,25-34 years,76,1073765,7,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,male,35-54 years,69,1056351,7,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,male,15-24 years,91,1542758,6,Guatemala2010,0.611,41338595381,3260,Millenials
Guatemala,2010,male,55-74 years,23,462550,5,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,male,75+ years,5,112524,4,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,female,15-24 years,43,1526942,3,Guatemala2010,0.611,41338595381,3260,Millenials
Guatemala,2010,female,25-34 years,21,1148170,2,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,female,35-54 years,8,1266987,1,Guatemala2010,0.611,41338595381,3260,Generation X
Guatemala,2010,female,55-74 years,3,543090,1,Guatemala2010,0.611,41338595381,3260,Silent
Guatemala,2010,female,5-14 years,7,1868422,0,Guatemala2010,0.611,41338595381,3260,Generation Z
Guatemala,2010,male,5-14 years,6,1942723,0,Guatemala2010,0.611,41338595381,3260,Generation Z
Guatemala,2010,female,75+ years,0,137869,0,Guatemala2010,0.611,41338595381,3260,Silent
Guyana,2010,male,75+ years,5,4885,102,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,male,35-54 years,80,89147,90,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,male,25-34 years,30,53501,56,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,male,15-24 years,27,68249,40,Guyana2010,0.624,2273225042,3384,Millenials
Guyana,2010,male,55-74 years,12,32734,37,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,female,15-24 years,21,68563,31,Guyana2010,0.624,2273225042,3384,Millenials
Guyana,2010,female,25-34 years,11,56716,19,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,female,55-74 years,4,36294,11,Guyana2010,0.624,2273225042,3384,Silent
Guyana,2010,female,35-54 years,8,86183,9,Guyana2010,0.624,2273225042,3384,Generation X
Guyana,2010,female,5-14 years,5,82511,6,Guyana2010,0.624,2273225042,3384,Generation Z
Guyana,2010,male,5-14 years,2,86692,2,Guyana2010,0.624,2273225042,3384,Generation Z
Guyana,2010,female,75+ years,0,6350,0,Guyana2010,0.624,2273225042,3384,Silent
Hungary,2010,male,75+ years,242,238269,102,Hungary2010,0.821,1.30923E+11,13761,Silent
Hungary,2010,male,55-74 years,671,983463,68,Hungary2010,0.821,1.30923E+11,13761,Silent
Hungary,2010,male,35-54 years,760,1360114,56,Hungary2010,0.821,1.30923E+11,13761,Generation X
Hungary,2010,male,25-34 years,190,780872,24,Hungary2010,0.821,1.30923E+11,13761,Generation X
Hungary,2010,female,75+ years,109,499021,22,Hungary2010,0.821,1.30923E+11,13761,Silent
Hungary,2010,female,55-74 years,210,1293957,16,Hungary2010,0.821,1.30923E+11,13761,Silent
Hungary,2010,female,35-54 years,170,1386313,12,Hungary2010,0.821,1.30923E+11,13761,Generation X
Hungary,2010,male,15-24 years,77,635049,12,Hungary2010,0.821,1.30923E+11,13761,Millenials
Hungary,2010,female,25-34 years,37,748440,5,Hungary2010,0.821,1.30923E+11,13761,Generation X
Hungary,2010,female,15-24 years,20,607500,3,Hungary2010,0.821,1.30923E+11,13761,Millenials
Hungary,2010,male,5-14 years,2,503475,0,Hungary2010,0.821,1.30923E+11,13761,Generation Z
Hungary,2010,female,5-14 years,1,477532,0,Hungary2010,0.821,1.30923E+11,13761,Generation Z
Iceland,2010,male,75+ years,3,7930,38,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,25-34 years,8,23610,34,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,male,55-74 years,7,26976,26,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,35-54 years,11,43584,25,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,male,15-24 years,6,23905,25,Iceland2010,0.892,13310567803,45179,Millenials
Iceland,2010,female,35-54 years,5,42526,12,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,female,55-74 years,3,26898,11,Iceland2010,0.892,13310567803,45179,Silent
Iceland,2010,male,5-14 years,1,21935,5,Iceland2010,0.892,13310567803,45179,Generation Z
Iceland,2010,female,25-34 years,1,22558,4,Iceland2010,0.892,13310567803,45179,Generation X
Iceland,2010,female,15-24 years,1,22907,4,Iceland2010,0.892,13310567803,45179,Millenials
Iceland,2010,female,5-14 years,0,21185,0,Iceland2010,0.892,13310567803,45179,Generation Z
Iceland,2010,female,75+ years,0,10606,0,Iceland2010,0.892,13310567803,45179,Silent
Ireland,2010,male,35-54 years,166,644763,26,Ireland2010,0.908,2.21951E+11,52042,Generation X
Ireland,2010,male,15-24 years,67,301996,22,Ireland2010,0.908,2.21951E+11,52042,Millenials
Ireland,2010,male,25-34 years,75,391033,19,Ireland2010,0.908,2.21951E+11,52042,Generation X
Ireland,2010,male,55-74 years,66,388038,17,Ireland2010,0.908,2.21951E+11,52042,Silent
Ireland,2010,male,75+ years,9,87646,10,Ireland2010,0.908,2.21951E+11,52042,Silent
Ireland,2010,female,55-74 years,25,394633,6,Ireland2010,0.908,2.21951E+11,52042,Silent
Ireland,2010,female,35-54 years,38,638166,6,Ireland2010,0.908,2.21951E+11,52042,Generation X
Ireland,2010,female,25-34 years,19,397846,5,Ireland2010,0.908,2.21951E+11,52042,Generation X
Ireland,2010,female,15-24 years,11,296543,4,Ireland2010,0.908,2.21951E+11,52042,Millenials
Ireland,2010,female,75+ years,4,128216,3,Ireland2010,0.908,2.21951E+11,52042,Silent
Ireland,2010,female,5-14 years,3,290321,1,Ireland2010,0.908,2.21951E+11,52042,Generation Z
Ireland,2010,male,5-14 years,3,305656,1,Ireland2010,0.908,2.21951E+11,52042,Generation Z
Israel,2010,male,75+ years,40,145554,27,Israel2010,0.883,2.3361E+11,34104,Silent
Israel,2010,male,55-74 years,93,515880,18,Israel2010,0.883,2.3361E+11,34104,Silent
Israel,2010,male,35-54 years,119,854628,14,Israel2010,0.883,2.3361E+11,34104,Generation X
Israel,2010,male,25-34 years,77,561408,14,Israel2010,0.883,2.3361E+11,34104,Generation X
Israel,2010,male,15-24 years,63,600681,10,Israel2010,0.883,2.3361E+11,34104,Millenials
Israel,2010,female,75+ years,9,213458,4,Israel2010,0.883,2.3361E+11,34104,Silent
Israel,2010,female,55-74 years,22,580202,4,Israel2010,0.883,2.3361E+11,34104,Silent
Israel,2010,female,35-54 years,33,882268,4,Israel2010,0.883,2.3361E+11,34104,Generation X
Israel,2010,female,15-24 years,10,576967,2,Israel2010,0.883,2.3361E+11,34104,Millenials
Israel,2010,female,25-34 years,9,559584,2,Israel2010,0.883,2.3361E+11,34104,Generation X
Israel,2010,female,5-14 years,3,662543,0,Israel2010,0.883,2.3361E+11,34104,Generation Z
Israel,2010,male,5-14 years,2,696652,0,Israel2010,0.883,2.3361E+11,34104,Generation Z
Italy,2010,male,75+ years,591,2295316,26,Italy2010,0.869,2.12506E+12,36869,Silent
Italy,2010,male,55-74 years,944,6491779,15,Italy2010,0.869,2.12506E+12,36869,Silent
Italy,2010,male,35-54 years,1098,9238959,12,Italy2010,0.869,2.12506E+12,36869,Generation X
Italy,2010,male,25-34 years,341,3839282,9,Italy2010,0.869,2.12506E+12,36869,Generation X
Italy,2010,male,15-24 years,144,3116429,5,Italy2010,0.869,2.12506E+12,36869,Millenials
Italy,2010,female,75+ years,161,3782232,4,Italy2010,0.869,2.12506E+12,36869,Silent
Italy,2010,female,55-74 years,294,7158216,4,Italy2010,0.869,2.12506E+12,36869,Silent
Italy,2010,female,35-54 years,292,9323044,3,Italy2010,0.869,2.12506E+12,36869,Generation X
Italy,2010,female,25-34 years,82,3781490,2,Italy2010,0.869,2.12506E+12,36869,Generation X
Italy,2010,female,15-24 years,31,2961065,1,Italy2010,0.869,2.12506E+12,36869,Millenials
Italy,2010,male,5-14 years,10,2906335,0,Italy2010,0.869,2.12506E+12,36869,Generation Z
Italy,2010,female,5-14 years,1,2743696,0,Italy2010,0.869,2.12506E+12,36869,Generation Z
Jamaica,2010,male,25-34 years,1,202735,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,male,5-14 years,1,270432,0,Jamaica2010,0.727,13191645686,5100,Generation Z
Jamaica,2010,male,35-54 years,1,328839,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,15-24 years,0,260373,0,Jamaica2010,0.727,13191645686,5100,Millenials
Jamaica,2010,female,25-34 years,0,215163,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,35-54 years,0,345682,0,Jamaica2010,0.727,13191645686,5100,Generation X
Jamaica,2010,female,5-14 years,0,258271,0,Jamaica2010,0.727,13191645686,5100,Generation Z
Jamaica,2010,female,55-74 years,0,163081,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,female,75+ years,0,62329,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,male,15-24 years,0,271743,0,Jamaica2010,0.727,13191645686,5100,Millenials
Jamaica,2010,male,55-74 years,0,159798,0,Jamaica2010,0.727,13191645686,5100,Silent
Jamaica,2010,male,75+ years,0,48206,0,Jamaica2010,0.727,13191645686,5100,Silent
Japan,2010,male,55-74 years,7466,16402437,46,Japan2010,0.884,5.7001E+12,47059,Silent
Japan,2010,male,35-54 years,7351,17131261,43,Japan2010,0.884,5.7001E+12,47059,Generation X
Japan,2010,male,75+ years,2188,5345432,41,Japan2010,0.884,5.7001E+12,47059,Silent
Japan,2010,male,25-34 years,2543,7822984,33,Japan2010,0.884,5.7001E+12,47059,Generation X
Japan,2010,male,15-24 years,1315,6324856,21,Japan2010,0.884,5.7001E+12,47059,Millenials
Japan,2010,female,75+ years,1686,8804107,19,Japan2010,0.884,5.7001E+12,47059,Silent
Japan,2010,female,55-74 years,2879,17525806,16,Japan2010,0.884,5.7001E+12,47059,Silent
Japan,2010,female,35-54 years,2404,16781836,14,Japan2010,0.884,5.7001E+12,47059,Generation X
Japan,2010,female,25-34 years,1008,7545642,13,Japan2010,0.884,5.7001E+12,47059,Generation X
Japan,2010,female,15-24 years,508,6008624,8,Japan2010,0.884,5.7001E+12,47059,Millenials
Japan,2010,male,5-14 years,42,5855595,1,Japan2010,0.884,5.7001E+12,47059,Generation Z
Japan,2010,female,5-14 years,21,5578687,0,Japan2010,0.884,5.7001E+12,47059,Generation Z
Kazakhstan,2010,male,75+ years,72,113390,64,Kazakhstan2010,0.766,1.48047E+11,10062,Silent
Kazakhstan,2010,male,25-34 years,808,1310211,62,Kazakhstan2010,0.766,1.48047E+11,10062,Generation X
Kazakhstan,2010,male,35-54 years,1118,2037599,55,Kazakhstan2010,0.766,1.48047E+11,10062,Generation X
Kazakhstan,2010,male,55-74 years,389,810461,48,Kazakhstan2010,0.766,1.48047E+11,10062,Silent
Kazakhstan,2010,male,15-24 years,528,1555580,34,Kazakhstan2010,0.766,1.48047E+11,10062,Millenials
Kazakhstan,2010,female,75+ years,39,263531,15,Kazakhstan2010,0.766,1.48047E+11,10062,Silent
Kazakhstan,2010,female,15-24 years,193,1549811,12,Kazakhstan2010,0.766,1.48047E+11,10062,Millenials
Kazakhstan,2010,female,25-34 years,140,1332552,11,Kazakhstan2010,0.766,1.48047E+11,10062,Generation X
